log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,size,date,status,note
compute_mismatch_I_td_cubes_3134759_49.out,I_td,mismatch,0:6:45.34,1,5,,,,0.59,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p59_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2237444,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_50.out,I_td,mismatch,0:6:54.61,1,5,,,,0.6,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p6_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2238042,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_51.out,I_td,mismatch,0:6:35.63,1,5,,,,0.61,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p61_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2237172,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_52.out,I_td,mismatch,0:6:54.35,1,5,,,,0.62,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p62_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2236532,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_53.out,I_td,mismatch,0:6:45.81,1,5,,,,0.63,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p63_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2236061,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_54.out,I_td,mismatch,0:6:45.66,1,5,,,,0.64,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p64_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2236310,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_55.out,I_td,mismatch,0:6:49.72,1,5,,,,0.65,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p65_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2235641,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_56.out,I_td,mismatch,0:6:43.25,1,5,,,,0.66,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p66_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2234251,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_57.out,I_td,mismatch,0:6:42.66,1,5,,,,0.67,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p67_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2234003,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_58.out,I_td,mismatch,0:6:34.19,1,5,,,,0.68,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p68_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2233677,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_59.out,I_td,mismatch,0:6:31.58,1,5,,,,0.69,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p69_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2233261,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_60.out,I_td,mismatch,0:6:32.22,1,5,,,,0.7,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p7_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2232551,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_61.out,I_td,mismatch,0:6:35.45,1,5,,,,0.71,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p71_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2231709,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_62.out,I_td,mismatch,0:6:44.94,1,5,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p72_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2231049,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_63.out,I_td,mismatch,0:6:47.01,1,5,,,,0.73,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p73_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2230535,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_64.out,I_td,mismatch,0:6:49.25,1,5,,,,0.74,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p74_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2229806,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_65.out,I_td,mismatch,0:6:47.59,1,5,,,,0.75,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p75_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2228693,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_66.out,I_td,mismatch,0:6:37.75,1,5,,,,0.76,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p76_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2227601,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_67.out,I_td,mismatch,0:6:37.96,1,5,,,,0.77,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p77_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2225270,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_68.out,I_td,mismatch,0:6:54.54,1,5,,,,0.78,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p78_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2223286,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_69.out,I_td,mismatch,0:6:54.63,1,5,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2219538,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_70.out,I_td,mismatch,0:6:40.45,1,5,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2216623,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_71.out,I_td,mismatch,0:6:59.7,1,5,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2214174,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_72.out,I_td,mismatch,0:6:54.62,1,5,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212914,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_73.out,I_td,mismatch,0:6:47.59,1,5,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212392,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_74.out,I_td,mismatch,0:6:38.27,1,5,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212051,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_75.out,I_td,mismatch,0:6:43.73,1,5,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212418,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_76.out,I_td,mismatch,0:6:56.31,1,5,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2213115,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_77.out,I_td,mismatch,0:6:57.55,1,5,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2213886,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_78.out,I_td,mismatch,0:6:31.8,1,5,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2215036,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_79.out,I_td,mismatch,0:6:45.26,1,5,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2217107,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_80.out,I_td,mismatch,0:6:44.74,1,5,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2219668,2026-04-29,ok,
compute_mismatch_I_td_cubes_3136073_0.out,I_td,mismatch,0:5:50.15,1,10,,,,0.1,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p1_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2262373,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_1.out,I_td,mismatch,0:5:46.72,1,10,,,,0.11,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p11_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2259471,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_2.out,I_td,mismatch,0:5:50.17,1,10,,,,0.12,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p12_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2256477,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_3.out,I_td,mismatch,0:5:50.02,1,10,,,,0.13,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p13_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2254254,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_4.out,I_td,mismatch,0:5:47.39,1,10,,,,0.14,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p14_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2245175,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_5.out,I_td,mismatch,0:5:47.9,1,10,,,,0.15,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p15_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2237080,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_6.out,I_td,mismatch,0:5:57.48,1,10,,,,0.16,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p16_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2232921,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_7.out,I_td,mismatch,0:5:47.05,1,10,,,,0.17,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p17_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2229165,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_8.out,I_td,mismatch,0:5:58.99,1,10,,,,0.18,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p18_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2227806,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_9.out,I_td,mismatch,0:5:48.09,1,10,,,,0.19,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p19_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2225272,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_10.out,I_td,mismatch,0:5:59.81,1,10,,,,0.2,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p2_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2223926,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_11.out,I_td,mismatch,0:5:47.06,1,10,,,,0.21,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p21_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2221737,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_12.out,I_td,mismatch,0:5:47.76,1,10,,,,0.22,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p22_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2220286,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_13.out,I_td,mismatch,0:5:47.66,1,10,,,,0.23,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p23_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2218528,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_14.out,I_td,mismatch,0:5:48.54,1,10,,,,0.24,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p24_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2217342,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_15.out,I_td,mismatch,0:5:47.59,1,10,,,,0.25,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p25_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2214827,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_16.out,I_td,mismatch,0:5:47.18,1,10,,,,0.26,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p26_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2214183,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_17.out,I_td,mismatch,0:5:46.37,1,10,,,,0.27,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p27_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212843,2026-04-30,ok,
compute_mismatch_I_td_cubes_3136073_18.out,I_td,mismatch,0:5:46.75,1,10,,,,0.28,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz10_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz10_I0p28_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2211653,2026-04-30,ok,
